index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.faz.net/aktuell/wirtschaft/wohnen/haus/warum-wir-dekorieren-ich-schmuecke-also-bin-ich-110068310.html,https://www.faz.net/aktuell/wirtschaft/wohnen/haus/warum-wir-dekorieren-ich-schmuecke-also-bin-ich-110068310.html,0,www.faz.net,"Warum wir dekorieren: Ich schmücke, also bin ich",Im Herbst und Winter greifen die Deutschen wieder kräftig in die Dekokiste. Warum tun sie das? Und wie hat sich das Schmücken im Lauf der Zeiten gewandelt?,https://media1.faz.net/ppmedia/aktuell/2111573082/1.10068307/facebook_teaser_fplus/stimmungsvoll-wer-zu-den.jpg,2024-11-01T14:58:04Z,,"Der große Dekomarathon, jetzt beginnt er wieder. Wenn es draußen ungemütlich und abends früher dunkel wird, rüsten die Freunde des Accessoires zu Hause auf. Im September kommen sie langsam in Fahrt m… [+665 chars]",,de,'Winter'
https://www.tagesspiegel.de/sport/handschuhe-zwiebellook-und-bloss-keine-baumwolle-so-angezogen-macht-laufen-auch-im-herbst-und-winter-spass-12629114.html,https://www.tagesspiegel.de/sport/handschuhe-zwiebellook-und-bloss-keine-baumwolle-so-angezogen-macht-laufen-auch-im-herbst-und-winter-spass-12629114.html,0,www.tagesspiegel.de,"Handschuhe, Zwiebellook und bloß keine Baumwolle: So angezogen macht Laufen auch im Herbst und Winter Spaß","Die Temperaturen sinken, die Tage werden kürzer und trotzdem ist Sport an der Luft auch weiterhin empfehlenswert. Und bringt mit der richtigen Kleidung noch mehr.",https://www.tagesspiegel.de/images/12630353/alternates/BASE_16_9_W1400/1730458033000/snow001-athlete-exercising-in-the-forest.jpeg,2024-11-01T15:24:41Z,http://archive.md/20241101154226/https://www.tagesspiegel.de/sport/handschuhe-zwiebellook-und-bloss-keine-baumwolle-so-angezogen-macht-laufen-auch-im-herbst-und-winter-spass-12629114.html,"Es ist eine Zeit, die nicht nur Kälte, Wind und Regen mit sich bringt. Für Läuferinnen und Läufer stellt sich mit dem Ende der warmen Tage jedes Jahr aufs Neue die Frage: Was ziehe ich an?",,de,'Handschuhe'
https://www.tagesspiegel.de/sport/experte-gibt-tipps-fur-sportkleidung-im-herbst-und-winter-baumwolle-ist-der-feind-jedes-laufers-12629114.html,https://www.tagesspiegel.de/sport/experte-gibt-tipps-fur-sportkleidung-im-herbst-und-winter-baumwolle-ist-der-feind-jedes-laufers-12629114.html,0,www.tagesspiegel.de,Experte gibt Tipps für Sportkleidung im Herbst und Winter: Baumwolle ist der Feind jedes Läufers,"Die Temperaturen sinken, die Tage werden kürzer und trotzdem ist Sport an der Luft auch weiterhin empfehlenswert. Und bringt mit der richtigen Kleidung noch mehr.",https://www.tagesspiegel.de/images/12630353/alternates/BASE_16_9_W1400/1730458033000/snow001-athlete-exercising-in-the-forest.jpeg,2024-11-01T15:24:41Z,http://archive.md/20241102143821/https://www.tagesspiegel.de/sport/experte-gibt-tipps-fur-sportkleidung-im-herbst-und-winter-baumwolle-ist-der-feind-jedes-laufers-12629114.html,"Es ist eine Zeit, die nicht nur Kälte, Wind und Regen mit sich bringt. Für Läuferinnen und Läufer stellt sich mit dem Ende der warmen Tage jedes Jahr aufs Neue die Frage: Was ziehe ich an?",,de,'Winter'
https://www.zeit.de/news/2024-11/02/nach-mildem-herbst-frost-und-nebel-in-sachsen-anhalt,https://www.zeit.de/news/2024-11/02/nach-mildem-herbst-frost-und-nebel-in-sachsen-anhalt,0,www.zeit.de,Wetter: Nach mildem Herbst: Frost und Nebel in Sachsen-Anhalt,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Nach mildem Herbst: Frost und Nebel in Sachsen-Anhalt“.,https://img.zeit.de/news/2024-11/02/nach-mildem-herbst-frost-und-nebel-in-sachsen-anhalt-image-group/wide__1300x731,2024-11-02T10:10:22Z,,"Die Menschen in Sachsen-Anhalt müssen sich vorerst vom bisher vergleichsweise milden Herbst verabschieden. «In der Nacht zum Sonntag ist verbreitet mit leichtem Frost zu rechnen», teilte der Deutsche… [+1263 chars]",,de,'Frost'
https://www.stern.de/gesellschaft/regional/sachsen-anhalt/wetter--nach-mildem-herbst--frost-und-nebel-in-sachsen-anhalt-35193796.html,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/wetter--nach-mildem-herbst--frost-und-nebel-in-sachsen-anhalt-35193796.html,0,www.stern.de,Wetter: Nach mildem Herbst: Frost und Nebel in Sachsen-Anhalt,Sachsen-Anhalt erwartet ein abwechslungsreiches Wetter. Nach einem frostigen Start zeigt sich tagsüber die Sonne. Doch schon am Montag ziehen wieder Wolken auf.,https://image.stern.de/35193798/t/RU/v1/w1440/r1.7778/-/02--25osii7nz2v5axw800h600jpeg---2f13222b30ded195.jpg,2024-11-02T10:10:22Z,,"Kopiere den aktuellen Link
Sachsen-Anhalt erwartet ein abwechslungsreiches Wetter. Nach einem frostigen Start zeigt sich tagsüber die Sonne. Doch schon am Montag ziehen wieder Wolken auf.
Die Mensc… [+876 chars]",,de,'Frost'
https://www.telepolis.de/features/Arctic-LNG-2-Chinas-Schiffe-tricksen-fuer-Putins-Gas-Projekt-10002074.html,https://www.telepolis.de/features/Arctic-LNG-2-Chinas-Schiffe-tricksen-fuer-Putins-Gas-Projekt-10002074.html,0,www.telepolis.de,Arctic LNG 2: Chinas Schiffe tricksen für Putins Gas-Projekt,China schickt heimlich Kraftwerksmodule nach Russland. Die Frachter sollen Putins wichtigstes Gas-Projekt retten. Doch der Winter könnte alles zunichtemachen.,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/7/0/0/1/3/5/2x-lng-tanker_ho-a6a12fc419b1da77.jpeg,2024-11-02T11:00:00Z,,"China schickt heimlich Kraftwerksmodule nach Russland. Die Frachter sollen Putins wichtigstes Gas-Projekt retten. Doch der Winter könnte alles zunichtemachen.
Um Fracht vom und zum Werk Arctic LNG 2… [+4427 chars]",,de,'Winter'
https://snipz.de/2024/aotow-store-winter-handschuhe-fuer-kinder-fuer-nur-542e-inkl-versand/,https://snipz.de/2024/aotow-store-winter-handschuhe-fuer-kinder-fuer-nur-542e-inkl-versand/,0,snipz.de,"AOTOW-Store Winter-Handschuhe für Kinder für nur 5,42€ inkl. Versand","Bei Amazon gibt es heute die AOTOW-Store Winter-Handschuhe für Kinder für nur 5,42€ inkl. Versand. Auf den Preis kommt ihr durch den Einsatz des Gutscheincodes 5SL2R2BN bei der Bestellung an der Kasse. Im Preisvergleich gibt es die AOTOW-Store Winter-Handschu…",https://gadgetwelt.de/wp-content/uploads/2024/11/handschuhe2.png,2024-11-02T12:12:05Z,,"Bei Amazon gibt es heute die AOTOW-Store Winter-Handschuhe für Kinder für nur 5,42 inkl. Versand.
Auf den Preis kommt ihr durch den Einsatz des Gutscheincodes 5SL2R2BN bei der Bestellung an der Kass… [+493 chars]",,de,'Handschuhe'
https://www.stern.de/panorama/verbrechen/stern-crime/fallgeschichten/carmen-w-s-letzte-nacht-ihres-lebens-35180740.html,https://www.stern.de/panorama/verbrechen/stern-crime/fallgeschichten/carmen-w-s-letzte-nacht-ihres-lebens-35180740.html,0,www.stern.de,Crime Story: Sie tanzt im Licht. Sie stirbt in der Dunkelheit,Carmen W. ist eine Nachtschwärmerin. Von einem Kneipenzug kehrt sie nicht zurück. Ihr Tod beschäftigt Ermittler in drei Ländern – besonders wegen rätselhafter Telefonanrufe.,https://image.stern.de/35183826/t/1f/v4/w1440/r1.7778/-/nachtschwaermerin.jpg,2024-11-02T14:00:00Z,http://archive.md/20241102192608/https://www.stern.de/panorama/verbrechen/stern-crime/fallgeschichten/carmen-w-s-letzte-nacht-ihres-lebens-35180740.html,"Kopiere den aktuellen Link
In den Morgenstunden des 6. November 2000 steht Carmen W., 19 Jahre alt, an der Europastraße 66 in Innichen, Südtirol, und versucht, per Anhalter nach Hause zu fahren. Es … [+513 chars]",,de,'Dunkelheit'
https://www.zeit.de/news/2024-11/02/winterdienst-fuer-autobahnen-schon-jetzt-startklar,https://www.zeit.de/news/2024-11/02/winterdienst-fuer-autobahnen-schon-jetzt-startklar,0,www.zeit.de,Verkehr: Winterdienst für Autobahnen schon jetzt startklar,Hier finden Sie Informationen zu dem Thema „Verkehr“. Lesen Sie jetzt „Winterdienst für Autobahnen schon jetzt startklar“.,https://img.zeit.de/news/2024-11/02/winterdienst-fuer-autobahnen-schon-jetzt-startklar-image-group/wide__1300x731,2024-11-02T14:18:01Z,,Der Winterdienst für die Autobahnen in Niedersachsen und Bremen ist nach eigenen Angaben gut auf glatte und schneebedeckte Straßen vorbereitet. «Ab sofort können die Autobahnen im Schichtbetrieb von … [+730 chars],,de,'Winter'
https://www.bild.de/regional/baden-wuerttemberg/eisbaer-nachwuchs-im-karlsruher-zoo-erster-zuchterfolg-seit-33-jahren-672644807768d62e158dbc2d,https://www.bild.de/regional/baden-wuerttemberg/eisbaer-nachwuchs-im-karlsruher-zoo-erster-zuchterfolg-seit-33-jahren-672644807768d62e158dbc2d,0,www.bild.de,Zoo Karlsruhe - Bangen um zwei kleine Eisbären,"Zwei kleine Eisbären wurden im Karlsruher Zoo geboren, der erste Zuchterfolg seit 1991. Die Überlebenschancen der Jungtiere sind jedoch gering.","https://images.bild.de/672644807768d62e158dbc2d/cc8fb500a985fcef592ecf0a1f792492,95c07cfe?w=1280",2024-11-02T16:27:32Z,,"Karlsruhe Der erste Eisbär-Nachwuchs nach 33 Jahren!
Im Zoo von Karlsruhe (Baden-Württemberg) sind zwei kleine Eisbären geboren worden. Weibchen Nuka (7) und Männchen Kap (24) waren bei der Paarung … [+1728 chars]",,de,'Kälte'
https://stadt-bremerhaven.de/canon-startet-winter-aktion-mit-bis-zu-400-euro-cashback-auf-kameras-objektive-drucker-und-mehr/,https://stadt-bremerhaven.de/canon-startet-winter-aktion-mit-bis-zu-400-euro-cashback-auf-kameras-objektive-drucker-und-mehr/,0,stadt-bremerhaven.de,"Canon startet Winter-Aktion mit bis zu 400 Euro Cashback auf Kameras, Objektive, Drucker und mehr",Canon hat eine neue Winter-Aktion ins Leben gerufen. Diese greift ab sofort und erstreckt sich bis inklusive 15. Januar 2025. Laut dem Hersteller könnt ihr im Rahmen dieser Deals bis zu 400 Euro als nachträglichen Cashback-Rabatt einheimsen. Es nehmen sowohl.…,https://stadt-bremerhaven.de/wp-content/uploads/2024/11/Canon-Winter-2024-Cashback.jpg,2024-11-03T05:30:53Z,,Canon hat eine neue Winter-Aktion ins Leben gerufen. Diese greift ab sofort und erstreckt sich bis inklusive 15. Januar 2025. Laut dem Hersteller könnt ihr im Rahmen dieser Deals bis zu 400 Euro als … [+2251 chars],,de,'Winter'
https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wettervorhersage--sonniges-wetter-zum-wochenstart-in-nrw---frost-in-der-nacht-35195092.html,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wettervorhersage--sonniges-wetter-zum-wochenstart-in-nrw---frost-in-der-nacht-35195092.html,0,www.stern.de,Wettervorhersage: Sonniges Wetter zum Wochenstart in NRW - Frost in der Nacht,Zum Wochenstart bestimmt Hochdruckeinfluss das Wetter in Nordrhein-Westfalen. Die Sonne strahlt vom Himmel und sorgt für prächtige Herbststimmung. Nachts wird es aber kalt.,https://image.stern.de/35195094/t/wQ/v1/w1440/r1.7778/-/03--kzyzyzk5uov16axw800h600jpeg---78a94b43a2943ba0.jpg,2024-11-03T08:07:34Z,https://web.archive.org/web/20241121004337/https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wettervorhersage--sonniges-wetter-zum-wochenstart-in-nrw---frost-in-der-nacht-35195092.html,"Kopiere den aktuellen Link
Zum Wochenstart bestimmt Hochdruckeinfluss das Wetter in Nordrhein-Westfalen. Die Sonne strahlt vom Himmel und sorgt für prächtige Herbststimmung. Nachts wird es aber kalt… [+759 chars]",,de,'Frost'
https://www.faz.net/aktuell/rhein-main/region-und-hessen/hessen-statt-afrika-darum-ueberwintern-immer-mehr-stoerche-in-deutschland-110084977.html,https://www.faz.net/aktuell/rhein-main/region-und-hessen/hessen-statt-afrika-darum-ueberwintern-immer-mehr-stoerche-in-deutschland-110084977.html,0,www.faz.net,Hessen statt Afrika: Darum überwintern immer mehr Störche in Deutschland,"Der Naturschutzbund ruft zum Melden von „Winterstörchen“ auf. Er will wissen, warum sie sich in Deutschland niederlassen – und wo sie überwintern.",https://media1.faz.net/ppmedia/aktuell/1542869161/1.10085619/facebook_teaser/stoerche-sparen-sich-immer.jpg,2024-11-03T08:44:13Z,,"Die Zeiten, in denen Kälte und Schnee die Störche dazu veranlasst haben, den weiten, anstrengenden Weg auf sich zu nehmen und in den Wintermonaten in den Süden zu fliegen, um südlich der Sahara zu üb… [+3091 chars]",,de,'Winter'
https://www.tagesspiegel.de/berlin/obdachlose-kalte-gefahr-stadte-rufen-zu-erhohter-achtsamkeit-auf-12636653.html,https://www.tagesspiegel.de/berlin/obdachlose-kalte-gefahr-stadte-rufen-zu-erhohter-achtsamkeit-auf-12636653.html,0,www.tagesspiegel.de,Obdachlose: Kälte-Gefahr: Städte rufen zu erhöhter Achtsamkeit auf,Die Kälte im Winter ist für Obdachlose mitunter die größte Gefahr. In Ausnahmefällen kann sie sogar zum Tod führen. Die Städte bitten daher ihre Bürger um Unterstützung.,https://www.tagesspiegel.de/images/12636650/alternates/BASE_16_9_W1400/1730624499000/notunterkunften-fur-obdachlose.jpeg,2024-11-03T09:01:39Z,,Brandenburgs Städte rufen ihre Bewohner angesichts sinkender Temperaturen zu mehr Achtsamkeit im Umgang mit Obdachlosen auf. Für die bevorstehende Winterzeit werden die Potsdamerinnen und Potsdamer u… [+1375 chars],,de,'Kälte'
https://www.bild.de/leben-wissen/studie-belegt-frauen-sind-keine-frostbeulen-6630a603ea3d1b6187eb9761,https://www.bild.de/leben-wissen/studie-belegt-frauen-sind-keine-frostbeulen-6630a603ea3d1b6187eb9761,0,www.bild.de,Neue Studie widerlegt Vorurteil - Frauen sind KEINE Frostbeulen,"„Schatz, machst du mal die Heizung an?“ Jeder kennt den Mythos der ständig frierenden Frau. Aber hat Sie wirklich immer kalte Hände und ein Kälte-Problem?","https://images.bild.de/6630a603ea3d1b6187eb9761/bc0c6b3be8cf5c1f0e66cb449c2e909d,bc4d9cce?w=1280",2024-11-03T11:55:35Z,https://web.archive.org/web/20240920155739/https://www.bild.de/leben-wissen/studie-belegt-frauen-sind-keine-frostbeulen-6630a603ea3d1b6187eb9761,"Schatz, machst du mal die Heizung an? 
Jeder kennt den Mythos der ständig frierenden Frau. Während echte Kerle ohne mit der Wimper zu zucken bei zehn Grad im November noch in Shorts herumlaufen, kla… [+1586 chars]",,de,'Frost'
https://www.zeit.de/news/2024-11/03/doan-weggang-aus-freiburg-im-winter-kein-thema,https://www.zeit.de/news/2024-11/03/doan-weggang-aus-freiburg-im-winter-kein-thema,0,www.zeit.de,SC Freiburg: Doan-Weggang aus Freiburg im Winter «kein Thema»,"Hier finden Sie Informationen zu dem Thema „SC Freiburg“. Lesen Sie jetzt „Doan-Weggang aus Freiburg im Winter ""kein Thema""“.",https://img.zeit.de/news/2024-11/03/doan-weggang-aus-freiburg-im-winter-kein-thema-image-group/wide__1300x731,2024-11-03T14:40:38Z,,"Der SC Freiburg ist Gerüchten über einen möglichen Wechsel von Ritsu Doan in der Winterpause entgegengetreten. Das sei überhaupt kein Thema, sagte Sportvorstand Jochen Saier am Rande des Spiels in de… [+468 chars]",,de,'Winter'
https://www.bild.de/news/ausland/wanderung-in-turnschuhen-leichtsinniger-bergsteiger-stuerzt-in-den-tod-6727a1cebfb5c40b64debdb2,https://www.bild.de/news/ausland/wanderung-in-turnschuhen-leichtsinniger-bergsteiger-stuerzt-in-den-tod-6727a1cebfb5c40b64debdb2,0,www.bild.de,Wanderung bei Schnee in Turnschuhen - Wanderer stürzt vor seinen Freunden in den Tod,"Eine Gruppe von polnischen Wanderern erlebt ein tragisches Unglück in der Hohen Tatra, als einer von ihnen tödlich verunglückt.","https://images.bild.de/6727a1cebfb5c40b64debdb2/a6d19e5370171ded4b6fc1c7583039a7,dbd4ff8a?w=1280",2024-11-03T19:36:56Z,,Bratislava Ohne professionelle Ausrüstung und in Turnschuhen versuchte eine vierköpfige Gruppe den höchsten Berg der Hohen Tatra zu bezwingen. Den Freunden wurde ihr Leichtsinn zum Verhängnis. Einer … [+2054 chars],,de,'Schnee'
