index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.welt.de/politik/ausland/video241895535/WELT-live-Ukraine-wirft-Putin-Energieterror-vor.html,https://www.welt.de/politik/ausland/video241895535/WELT-live-Ukraine-wirft-Putin-Energieterror-vor.html,0,www.welt.de,Ukraine wirft Putin „Energieterror“ vor,"Die Ukraine wirft Russland „Energieterror“ vor mit dem Ziel, die Menschen in Dunkelheit und Angst zu stürzen. Putin wolle so Menschen in die EU treiben, um dort die Lage zu destabilisieren. Verfolgen Sie alle Entwicklungen und weitere Nachrichten in unserem W…",https://img.welt.de/img/politik/ausland/mobile241915983/4801353147-ci16x9-w1200/Russian-President-Putin-Meets-Armenian-And-Azerbaijani-Counterpar.jpg,2022-11-01T05:04:03Z,,"Die WELT als ePaper: Die vollständige Ausgabe steht Ihnen bereits am Vorabend zur Verfügung so sind Sie immer hochaktuell informiert. Weitere Informationen: http://epaper.welt.de 
 Der Kurz-Link die… [+49 chars]",,de,'Dunkelheit'
https://www.zeit.de/news/2022-11/01/kunststoff-statt-eis-schlittschuhlaufen-trotz-energiekrise,https://www.zeit.de/news/2022-11/01/kunststoff-statt-eis-schlittschuhlaufen-trotz-energiekrise,0,www.zeit.de,Freizeit: Kunststoff statt Eis: Schlittschuhlaufen trotz Energiekrise,,,2022-11-01T05:24:59Z,https://web.archive.org/web/20221102190413/https://www.zeit.de/news/2022-11/01/kunststoff-statt-eis-schlittschuhlaufen-trotz-energiekrise,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Eis'
https://www.faz.net/aktuell/wirtschaft/qatar-droht-europa-mit-gas-entzug-gaspreisdeckel-sei-heuchlerisch-18428351.html,https://www.faz.net/aktuell/wirtschaft/qatar-droht-europa-mit-gas-entzug-gaspreisdeckel-sei-heuchlerisch-18428351.html,0,www.faz.net,Qatar droht Europa mit Gas-Entzug,"„Der freie Markt ist immer die beste Lösung“, sagt der Energieminister von Qatar – und bezeichnet den Gaspreisdeckel als „heuchlerisch“. Wer nur einen Cent mehr biete, erhalte den Zuschlag.",https://media1.faz.net/ppmedia/aktuell/wirtschaft/2815484427/1.8428371/facebook_teaser/saad-al-kaabi-in-kairo.jpg,2022-11-01T05:59:37Z,,"Der Energieminister von Qatar hat die europäischen Vorschläge zur Deckelung der Erdgaspreise als heuchlerisch bezeichnet. Eingriffe in die Märkte konterkarierten die Wettbewerbsregeln, die Europa bis… [+2351 chars]",,de,'Gas'
https://www.spiegel.de/wirtschaft/soziales/energiekrise-jede-zwoelfte-industriefirma-will-produktion-verlagern-a-6a1d507b-fc77-4fe1-b0e1-d9029737d3d9,https://www.spiegel.de/wirtschaft/soziales/energiekrise-jede-zwoelfte-industriefirma-will-produktion-verlagern-a-6a1d507b-fc77-4fe1-b0e1-d9029737d3d9,0,www.spiegel.de,Energiekrise: Jede zwölfte Industriefirma will Produktion verlagern,"In der deutschen Industrie herrscht laut einer Umfrage Alarmstimmung. Etliche Firmen erwägen demnach, ihre Produktion zu drosseln – oder sogar ins Ausland zu verlagern. Kann die Gaspreisbremse das verhindern?",https://cdn.prod.www.spiegel.de/images/841704a6-79f3-43a6-8be9-b30b86cad681_w1280_r1.77_fpx67.57_fpy49.98.jpg,2022-11-01T06:05:58Z,https://web.archive.org/web/20221101064019/https://www.spiegel.de/wirtschaft/soziales/energiekrise-jede-zwoelfte-industriefirma-will-produktion-verlagern-a-6a1d507b-fc77-4fe1-b0e1-d9029737d3d9,"Schon jetzt ist der Gasverbrauch in Deutschlands Industrie einer Studie zufolge deutlich gesunken. Die Betriebe hätten ihn im September 2022 temperaturbereinigt um 19 Prozent reduziert, heißt es in e… [+499 chars]",,de,'Gas'
https://www.n-tv.de/wirtschaft/Studie-bescheinigt-Deutschland-grosse-Gaseinsparung-article23687455.html,https://www.n-tv.de/wirtschaft/Studie-bescheinigt-Deutschland-grosse-Gaseinsparung-article23687455.html,0,www.n-tv.de,Verbrauch sinkt knapp 20 Prozent: Studie bescheinigt Deutschland große Gaseinsparung,"Trotz voller Gasspeicher muss Deutschland den Verbrauch senken. Eine Studie attestiert nun erste Erfolge: Im September verbrauchen Industrie, Gewerbe und Privathaushalte 19 Prozent weniger Gas. Weitere Einsparungen seien wahrscheinlich, so Forscher.",https://bilder1.n-tv.de/img/incoming/crop23687552/2121329771-cImg_16_9-w1200/302889065.jpg,2022-11-01T06:10:43Z,https://web.archive.org/web/20221101062443/https://www.n-tv.de/wirtschaft/Studie-bescheinigt-Deutschland-grosse-Gaseinsparung-article23687455.html,"Trotz voller Gasspeicher muss Deutschland den Verbrauch senken. Eine Studie attestiert nun erste Erfolge: Im September verbrauchen Industrie, Gewerbe und Privathaushalte 19 Prozent weniger Gas. Weite… [+1588 chars]",,de,'Gas'
https://www.wiwo.de/my/politik/deutschland/goerlachs-gedanken-sein-umgang-mit-china-macht-olaf-scholz-amtlich-zu-einer-fehlbesetzung/28779446.html,https://www.wiwo.de/my/politik/deutschland/goerlachs-gedanken-sein-umgang-mit-china-macht-olaf-scholz-amtlich-zu-einer-fehlbesetzung/28779446.html,0,www.wiwo.de,Görlachs Gedanken: Sein Umgang mit China macht Olaf Scholz amtlich zu einer Fehlbesetzung,Olaf Scholz treibt mit dem Hafen-Deal den Ausverkauf deutscher Sicherheitsinteressen weiter voran – diese Hypothek wird die SPD tragen müssen: auf „Gas Gerd“ folgt „Xi Olaf“. Das ist alles andere als wertegeleitete Politik.,https://www.wiwo.de/images/olaf-scholz/28779524/2-format11240.jpg,2022-11-01T08:00:00Z,,Für Nachrichtenseiten wie WirtschaftsWoche Online sind Anzeigen eine wichtige Einnahmequelle. Mit den Werbeerlösen können wir die Arbeit unserer Redaktion bezahlen und Qualitätsartikel kostenfrei ver… [+173 chars],,de,'Gas'
https://www.welt.de/finanzen/verbraucher/article241898071/Neue-Berechnung-Haushalte-und-kleine-Unternehmen-senken-Gasverbrauch-deutlich.html,https://www.welt.de/finanzen/verbraucher/article241898071/Neue-Berechnung-Haushalte-und-kleine-Unternehmen-senken-Gasverbrauch-deutlich.html,0,www.welt.de,Haushalte und kleine Unternehmen senken Gasverbrauch deutlich,Die Menschen in Deutschland schränken sich also doch ein: „Temperaturbereinigt“ senken laut einer Studie Privathaushalte ihren Gasverbrauch um 36 Prozent. Die Bundesnetzagentur hatte im September einen „deutlich überdurchschnittlichen“ Verbrauch beklagt.,https://img.welt.de/img/finanzen/verbraucher/mobile241898045/2021359017-ci16x9-w1200/Heizung.jpg,2022-11-01T08:27:31Z,https://web.archive.org/web/20221101084608/http://www.welt.de/finanzen/verbraucher/article241898071/Neue-Berechnung-Haushalte-und-kleine-Unternehmen-senken-Gasverbrauch-deutlich.html,Der Gasverbrauch in Deutschland hat sich auch temperaturbereinigt stark reduziert. Im September verbrauchten Privathaushalte und Kleingewerbe einer Studie der Berliner Hertie School zufolge 36 Prozen… [+1724 chars],,de,'Gas'
https://www.tagesspiegel.de/wirtschaft/ein-drittel-weniger-im-september-haushalte-schranken-gasverbrauch-massiv-ein-8819530.html,https://www.tagesspiegel.de/wirtschaft/ein-drittel-weniger-im-september-haushalte-schranken-gasverbrauch-massiv-ein-8819530.html,0,www.tagesspiegel.de,Ein Drittel weniger im September: Haushalte schränken Gasverbrauch massiv ein,"Um satte 36 Prozent reduzierten Privathaushalte einer Studie zufolge ihren Bedarf. Die Industrie sparte nur 19 Prozent, doch begann schon früher damit.",https://www.tagesspiegel.de/images/heizung5/alternates/BASE_16_9_W1400/heizung.jpeg,2022-11-01T08:54:27Z,http://archive.md/20221101094928/https://www.tagesspiegel.de/wirtschaft/ein-drittel-weniger-im-september-haushalte-schranken-gasverbrauch-massiv-ein-8819530.html,Der Gasverbrauch in Deutschland hat sich auch temperaturbereinigt stark reduziert. Im September verbrauchten Privathaushalte und Kleingewerbe einer Studie der Berliner Hertie School zufolge 36 Prozen… [+1778 chars],,de,'Gas'
https://www.heise.de/news/Gasspeicher-zu-98-8-Prozent-gefuellt-Wetterlage-mildert-Krise-7325335.html,https://www.heise.de/news/Gasspeicher-zu-98-8-Prozent-gefuellt-Wetterlage-mildert-Krise-7325335.html,0,www.heise.de,"Gasspeicher zu 98,8 Prozent gefüllt – Wetterlage mildert Krise",Die Gasspeicher in Deutschland sind besser gefüllt als ursprünglich geplant. Unterdessen gehen die Planungen für einen Gaspreisdeckel ihren Gang.,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/3/6/3/5/3/7/7/Speicher_Rehden_10-a0075a3021957bcc.jpg,2022-11-01T09:18:00Z,https://web.archive.org/web/20221101093120/https://www.heise.de/news/Gasspeicher-zu-98-8-Prozent-gefuellt-Wetterlage-mildert-Krise-7325335.html,"Das milde Wetter in den vergangenen Tagen hat dazu geführt, dass der Gasverbrauch deutlich unter dem durchschnittlichen Verbrauch der vier vergangenen Jahre lag. Die Temperaturen lagen 2,5 °C über de… [+3112 chars]",,de,'Gas'
https://www.dw.com/de/energiesparen-ohne-licht-kein-gesch%C3%A4ft-im-winter/a-63607223,https://www.dw.com/de/energiesparen-ohne-licht-kein-gesch%C3%A4ft-im-winter/a-63607223,0,www.dw.com,Energiesparen: Ohne Licht kein Geschäft im Winter,Supermarkt Aldi kürzt seine Öffnungszeiten. Andere Lebensmittelhändler zweifeln am Erfolg. Strom und Gas sparen wollen alle - doch Kunden lieben es warm und hell. Die Winterzeit ist zurück und mit ihr die früh einbrechende Dunkelheit. Schon am Nachmittag ist …,https://static.dw.com/image/63593881_6.jpg,2022-11-01T09:23:00Z,https://web.archive.org/web/20221101141909/https://www.dw.com/de/energiesparen-ohne-licht-kein-gesch%C3%A4ft-im-winter/a-63607223,Die Winterzeit ist zurück und mit ihr die früh einbrechende Dunkelheit. Schon am Nachmittag ist die Sonne verschwunden und die Lichter gehen an. Das kostet Strom und der ist teuer. Geheizt werden mus… [+7669 chars],,de,'Gas'
